timestamp,source,action,details
1778076893.9142506,USB_RELAY,off,relay=3;response=relay on
1778076896.9177227,USB_RELAY,on,relay=3;response=3  >relay
1778076896.9293947,USB_RELAY,off,relay=3;response=off 3  >
1778076902.9473166,STM_PIN,high,pin=6
1778076902.9473166,POLARITY,heat,pin=6
1778076903.0570662,STM_PIN,high,pin=7
1778076903.0570662,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1778076978.4470663,STM_PIN,low,pin=7
1778076978.4493172,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1778076978.506846,USB_RELAY,on,relay=3;response=relay on
1778076983.5122309,USB_RELAY,off,relay=3;response=3  >relay
1778076989.5702271,STM_PIN,low,pin=6
1778076989.5702271,POLARITY,cool,pin=6
1778076989.6824746,STM_PIN,high,pin=7
1778076989.6847255,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1778076993.4901364,STM_PIN,low,pin=7
1778076993.4901364,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1778076993.6508496,STM_PIN,high,pin=7
1778076993.6578767,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1778077279.6434162,STM_PIN,low,pin=7
1778077279.6434162,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1778077279.7011395,USB_RELAY,on,relay=3;response=off 3  >
1778077284.7034895,USB_RELAY,off,relay=3;response=relay on
