FLUKE_time,BAR,V,V_time,T2,T2_time,T3,T3_time,T4,T4_time
,,0.0035521984100341797,2794.989593029022,28.532363948530588,2794.992253780365,19.198177198801957,2794.991184949875,27.22396150427158,2794.990161895752
,,0.0035500526428222656,2795.1581790447235,28.627489019572955,2795.1551682949066,19.34648149306091,2795.154103040695,27.510524810139728,2795.1560978889465
,,0.003552556037902832,2795.3172466754913,28.75252169381123,2795.3222217559814,18.84404058646546,2795.320150613785,27.096587421679896,2795.323143005371
,,0.003550291061401367,2795.4909777641296,28.608783746359848,2795.4877836704254,18.83170906085294,2795.4896173477173,27.32144808726124,2795.488855600357
,,0.003551959991455078,2795.6517152786255,28.557837020219736,2795.648118495941,18.785021457219997,2795.655397415161,27.204403024467652,2795.6413950920105
,,0.0035518407821655273,2795.810120820999,28.42752030724119,2795.8171515464783,19.146760031360607,2795.819877386093,27.41543153610645,2795.82106590271
,,0.0035516023635864258,2795.9869277477264,28.43545729876306,2795.985464334488,18.847414892428073,2795.985179424286,27.254406535518587,2795.9860169887543
,,0.0035513639450073242,2796.1511743068695,28.50584508752001,2796.152236223221,18.834531197037837,2796.151679754257,27.179124781471526,2796.1520535945892
,,0.0035511255264282227,2796.3174057006836,28.307298726290277,2796.316683292389,18.639502641036444,2796.317798614502,27.555673534514167,2796.3143453598022
,,0.0035505294799804688,2796.4844563007355,28.784026727903505,2796.483316421509,18.691280112637482,2796.48450255394,27.500375657713974,2796.4815769195557
,,0.0035516023635864258,2796.6446149349213,28.544177522841334,2796.644514799118,18.733487932696057,2796.6491899490356,27.211168523399614,2796.647762775421
,,0.003552556037902832,2796.8157329559326,28.43914892915218,2796.813818216324,18.66680227455803,2796.815946817398,27.0818268568635,2796.8147926330566
,,0.0035523176193237305,2796.979132413864,28.304591637121355,2796.9763650894165,18.28996429474527,2796.9799287319183,27.147450367333246,2796.9802079200745
,,0.0035513639450073242,2797.1453864574432,28.37350004419946,2797.143795490265,18.653244451228883,2797.1450564861298,26.863993101723036,2797.145712375641
,,0.0035511255264282227,2797.3119065761566,28.179698772025123,2797.3108801841736,18.55564201196637,2797.3135499954224,26.974876211871557,2797.3107693195343
,,0.0035511255264282227,2797.4631650447845,28.150291180462467,2797.4762904644012,18.369769679862827,2797.4662199020386,27.082380376867665,2797.471318244934
,,0.003551483154296875,2797.6416716575623,28.158350557420608,2797.6416161060333,18.49491031385335,2797.6447257995605,26.84640466024622,2797.6441175937653
,,0.003553152084350586,2797.809942483902,28.35436551361456,2797.8085005283356,18.59539426502349,2797.8092103004456,27.17924778949024,2797.809313058853
,,0.0035521984100341797,2797.9759113788605,28.148630089918043,2797.9711544513702,18.055773146330445,2797.9751958847046,27.153600715522984,2797.9743840694427
,,0.003550291061401367,2798.1372616291046,28.13571052498905,2798.1332058906555,18.298736046554474,2798.1396918296814,27.268675817346743,2798.1322820186615
,,0.0035521984100341797,2798.300922393799,28.127343595309306,2798.305558681488,18.37571988848711,2798.3184838294983,27.095295869655565,2798.3059918880463
,,0.0035517215728759766,2798.470504283905,27.95871751613497,2798.4565465450287,18.24334557955096,2798.4712207317352,27.064052763250107,2798.4670271873474
,,0.0035523176193237305,2798.63800239563,28.004918123659337,2798.6338744163513,18.119502432381488,2798.6238021850586,27.15126358187737,2798.6336145401
,,0.0035513639450073242,2798.8002927303314,28.222518656928102,2798.800904750824,18.338975985521255,2798.791179418564,26.856674822871152,2798.7931637763977
,,0.0035527944564819336,2798.9622461795807,27.810153980682752,2798.966763496399,18.179491260461205,2798.9682772159576,27.24388912972863,2798.9665410518646
,,0.003553152084350586,2799.1345205307007,27.922483398794704,2799.1328489780426,18.24935690376829,2799.1333253383636,27.108395920473626,2799.1388745307922
,,0.003552079200744629,2799.2985026836395,27.926666604500674,2799.2988834381104,17.875141862067068,2799.300102710724,26.95273619543183,2799.297914981842
,,0.003552675247192383,2799.4645121097565,27.89080193738829,2799.4634976387024,18.070371278078312,2799.464567422867,26.95372019304817,2799.46284031868
,,0.003553628921508789,2799.625477075577,28.050319609380878,2799.630123615265,17.958004104895643,2799.631525039673,27.13637976911617,2799.624873638153
,,0.0035521984100341797,2799.795125246048,27.780134490913664,2799.793712377548,18.170719820812263,2799.792316198349,26.915897993129818,2799.7954370975494
,,0.0035527944564819336,2799.949182033539,27.656245433697546,2799.962456703186,17.855637945886876,2799.9623618125916,27.130659974406274,2799.9612345695496
,,0.0035516023635864258,2800.1280999183655,27.775151773834494,2800.1251595020294,18.089631095417747,2800.1260755062103,26.52183458195033,2800.1241981983185
,,0.003552675247192383,2800.292639732361,27.465991788619892,2800.292235136032,18.094538072943973,2800.2924416065216,26.79425486037926,2800.292155265808
,,0.0035518407821655273,2800.4515891075134,27.674699321862626,2800.4574315547943,18.003269467080983,2800.4572718143463,26.932195311343545,2800.4558732509613
,,0.0035535097122192383,2800.623946905136,27.745071084119143,2800.6168451309204,17.817366440277787,2800.6246330738068,26.95691818730149,2800.6209547519684
,,0.0035533905029296875,2800.78879570961,27.30250409961026,2800.787817001343,17.846744688453718,2800.7829279899597,26.885517544166774,2800.7878682613373
,,0.0035532712936401367,2800.955484390259,27.46537669579303,2800.9489262104034,17.738616832546818,2800.9557123184204,26.732451021478976,2800.953420162201
,,0.0035516023635864258,2801.1101019382477,27.59553286087553,2801.106146812439,17.888328536382392,2801.1221430301666,26.933732798296237,2801.1191205978394
,,0.003553032875061035,2801.285266160965,27.5730196644018,2801.2858788967133,17.817243775898365,2801.2867996692657,26.81663981630339,2801.2853264808655
,,0.003553032875061035,2801.4522082805634,27.661597050772702,2801.4513969421387,17.690165890615127,2801.450588464737,26.8754317881617,2801.451324701309
,,0.003554821014404297,2801.612939596176,27.56840632319505,2801.607083797455,17.632516315339135,2801.6184420585632,26.775252364354657,2801.6167867183685
,,0.0035538673400878906,2801.7708485126495,27.251515783259947,2801.7818965911865,17.54040171179198,2801.783370733261,26.520420268238976,2801.7800846099854
,,0.0035521984100341797,2801.947443008423,27.46789857710294,2801.942342042923,17.915744718376004,2801.950048685074,26.59777795788685,2801.946236848831
,,0.0035532712936401367,2802.1153421401978,27.28276064235382,2802.111083507538,17.385492981008536,2802.1080808639526,26.4977298387726,2802.1129603385925
,,0.0035532712936401367,2802.275466442108,27.34045368928406,2802.2782793045044,17.28903126449868,2802.2772467136383,26.82063714563836,2802.2794880867004
,,0.003552556037902832,2802.4435517787933,27.14339114372849,2802.4427437782288,17.57278258878055,2802.4447877407074,26.985392771062095,2802.443412542343
,,0.0035532712936401367,2802.6107006073,27.19234816940712,2802.609206199646,17.354463035046013,2802.609277009964,26.571520417359537,2802.606378555298
,,0.0035524368286132812,2802.777375936508,27.291063951285814,2802.77574133873,17.482938690848886,2802.775869369507,26.637379884584945,2802.7739551067352
,,0.003553032875061035,2802.9421496391296,27.43862026740787,2802.9417204856873,17.36599191423488,2802.942239999771,26.57072101069645,2802.9401276111603
,,0.003553628921508789,2803.1084752082825,27.295061848130427,2803.103681087494,17.221270561723813,2803.1077206134796,26.678950113669636,2803.097118616104
,,0.0035523176193237305,2803.267761707306,27.151325085373532,2803.2682127952576,17.144435874664303,2803.2750945091248,26.86097969084359,2803.272993326187
,,0.0035535097122192383,2803.4349019527435,27.04880032921824,2803.4337060451508,17.300989177782764,2803.437245130539,26.81516388052673,2803.4384195804596
,,0.0035538673400878906,2803.6030831336975,27.016327637018676,2803.601324081421,17.467239253498366,2803.6045849323273,26.623728235739094,2803.5996792316437
,,0.0035533905029296875,2803.7697930336,27.175127023326695,2803.7690229415894,17.174789351425478,2803.7700612545013,26.48985893987329,2803.764137983322
,,0.0035533905029296875,2803.934417486191,26.89012994272603,2803.9345524311066,17.20311951107204,2803.9329810142517,26.597531984653116,2803.9295332431793
,,0.0035554170608520508,2804.101142883301,26.792102468672248,2804.1003398895264,17.345755078118067,2804.098911523819,26.927890351638737,2804.0962500572205
,,0.003552556037902832,2804.2673664093018,27.269598402320295,2804.263684272766,17.102493340929286,2804.266849040985,26.765412926667814,2804.262852668762
,,0.003554224967956543,2804.4268226623535,26.83152220513924,2804.430563688278,17.090536135784873,2804.4248037338257,26.773161481422346,2804.429633617401
,,0.0035521984100341797,2804.598536968231,26.634551159973693,2804.594296693802,17.043750148194245,2804.59792304039,26.66216207429986,2804.5962748527527
,,0.0035545825958251953,2804.754464149475,26.959255185037048,2804.7617700099945,17.05405159398451,2804.7582547664642,26.671816724001022,2804.756366252899
,,0.0035543441772460938,2804.926482439041,26.894988342758886,2804.927700996399,17.21569032960643,2804.92746925354,26.575517453543945,2804.922370195389
,,0.0035551786422729492,2805.092806339264,26.920817929876712,2805.0901987552643,16.894444057099,2805.087874174118,26.453148820290803,2805.088220834732
,,0.0035532712936401367,2805.259852409363,26.637195402471836,2805.2588996887207,16.75691665079105,2805.2597999572754,26.649432738020558,2805.2595195770264
,,0.0035554170608520508,2805.4254429340363,27.120019952226478,2805.423716068268,16.82062124363829,2805.4267902374268,26.609215733246252,2805.424456834793
,,0.003553628921508789,2805.5896747112274,26.413118646905552,2805.5825452804565,16.888741738650538,2805.5867204666138,26.52589305070603,2805.5904014110565
,,0.0035545825958251953,2805.755754470825,26.67267764953227,2805.7533190250397,16.974584117782364,2805.75301861763,26.634612653961753,2805.755150794983
